







0.072   0.846   -2.6496e-09
0.072   0.855   -2.6496e-09

0.081   0.846   -2.6496e-09
0.081   0.855   -2.6496e-09

0.09   0.837   -2.6496e-09
0.09   0.846   1.67222e-08
0.09   0.855   1.73937e-08
0.09   0.864   -2.6496e-09

0.099   0.837   -2.6496e-09
0.099   0.846   4.46954e-08
0.099   0.855   4.786e-08
0.099   0.864   -2.6496e-09

0.108   0.828   -2.6496e-09
0.108   0.837   4.45176e-08
0.108   0.846   1.0137e-07
0.108   0.855   1.15614e-07
0.108   0.864   7.74547e-08
0.108   0.873   -2.6496e-09

0.117   0.819   -2.6496e-09
0.117   0.828   3.47589e-08
0.117   0.837   8.93001e-08
0.117   0.846   1.71559e-07
0.117   0.855   2.02587e-07
0.117   0.864   1.71973e-07
0.117   0.873   9.15586e-08
0.117   0.882   -2.6496e-09

0.126   0.819   -2.6496e-09
0.126   0.828   5.95734e-08
0.126   0.837   1.31641e-07
0.126   0.846   2.43736e-07
0.126   0.855   2.93053e-07
0.126   0.864   2.66932e-07
0.126   0.873   1.67981e-07
0.126   0.882   -2.6496e-09

0.135   0.81   -2.6496e-09
0.135   0.819   3.37063e-08
0.135   0.828   8.87558e-08
0.135   0.837   1.71212e-07
0.135   0.846   3.08733e-07
0.135   0.855   3.74842e-07
0.135   0.864   3.58105e-07
0.135   0.873   2.65219e-07
0.135   0.882   1.22662e-07
0.135   0.891   -2.6496e-09

0.144   0.81   -2.6496e-09
0.144   0.819   5.56097e-08
0.144   0.828   1.15652e-07
0.144   0.837   2.0418e-07
0.144   0.846   3.56527e-07
0.144   0.855   4.31888e-07
0.144   0.864   4.22641e-07
0.144   0.873   3.36003e-07
0.144   0.882   1.90222e-07
0.144   0.891   -2.6496e-09

0.153   0.801   -2.6496e-09
0.153   0.81   4.03637e-08
0.153   0.819   8.88196e-08
0.153   0.828   1.46799e-07
0.153   0.837   2.31117e-07
0.153   0.846   3.78975e-07
0.153   0.855   4.49577e-07
0.153   0.864   4.4326e-07
0.153   0.873   3.69489e-07
0.153   0.882   2.47624e-07
0.153   0.891   1.06927e-07
0.153   0.9   -2.6496e-09

0.162   0.693   -2.6496e-09
0.162   0.702   -2.6496e-09
0.162   0.711   -2.6496e-09
0.162   0.72   -2.6496e-09
0.162   0.729   -2.6496e-09
0.162   0.738   -2.6496e-09
0.162   0.747   -2.6496e-09
0.162   0.756   -2.6496e-09
0.162   0.765   -2.6496e-09
0.162   0.774   -2.6496e-09
0.162   0.783   -2.6496e-09
0.162   0.792   -2.6496e-09
0.162   0.801   3.45959e-08
0.162   0.81   8.40598e-08
0.162   0.819   1.37645e-07
0.162   0.828   1.93156e-07
0.162   0.837   2.59931e-07
0.162   0.846   3.69903e-07
0.162   0.855   4.15144e-07
0.162   0.864   4.04107e-07
0.162   0.873   3.45014e-07
0.162   0.882   2.52783e-07
0.162   0.891   1.49393e-07
0.162   0.9   6.1369e-08
0.162   0.909   -2.6496e-09
0.162   0.918   -2.6496e-09
0.162   0.927   -2.6496e-09
0.162   0.936   -2.6496e-09
0.162   0.945   -2.6496e-09
0.162   0.954   -2.6496e-09
0.162   0.963   -2.6496e-09
0.162   0.972   -2.6496e-09
0.162   0.981   -2.6496e-09
0.162   0.99   -2.6496e-09
0.162   0.999   -2.6496e-09
0.162   1.008   -2.6496e-09

0.171   0.693   -2.6496e-09
0.171   0.702   -9.94937e-09
0.171   0.711   -3.74375e-08
0.171   0.72   -7.33019e-08
0.171   0.729   -1.12109e-07
0.171   0.738   -1.46487e-07
0.171   0.747   -1.68747e-07
0.171   0.756   -1.72814e-07
0.171   0.765   -1.5549e-07
0.171   0.774   -1.22463e-07
0.171   0.783   -7.48559e-08
0.171   0.792   -1.38094e-08
0.171   0.801   6.41155e-08
0.171   0.81   1.47426e-07
0.171   0.819   2.23506e-07
0.171   0.828   2.82917e-07
0.171   0.837   3.19119e-07
0.171   0.846   3.19391e-07
0.171   0.855   3.1783e-07
0.171   0.864   2.9702e-07
0.171   0.873   2.54649e-07
0.171   0.882   1.96547e-07
0.171   0.891   1.33613e-07
0.171   0.9   7.84684e-08
0.171   0.909   3.97864e-08
0.171   0.918   2.48498e-08
0.171   0.927   1.82146e-08
0.171   0.936   1.50175e-08
0.171   0.945   1.22325e-08
0.171   0.954   9.51485e-09
0.171   0.963   6.88505e-09
0.171   0.972   4.48671e-09
0.171   0.981   2.48271e-09
0.171   0.99   1.02415e-09
0.171   0.999   2.55784e-10
0.171   1.008   -2.6496e-09

0.18   0.702   -2.6496e-09
0.18   0.711   -5.76188e-08
0.18   0.72   -1.26275e-07
0.18   0.729   -2.02054e-07
0.18   0.738   -2.70346e-07
0.18   0.747   -3.15659e-07
0.18   0.756   -3.2603e-07
0.18   0.765   -2.95343e-07
0.18   0.774   -2.34823e-07
0.18   0.783   -1.48064e-07
0.18   0.792   -4.17141e-08
0.18   0.801   7.53268e-08
0.18   0.81   1.88311e-07
0.18   0.819   2.80985e-07
0.18   0.828   3.38867e-07
0.18   0.837   3.4992e-07
0.18   0.846   3.02025e-07
0.18   0.855   2.70929e-07
0.18   0.864   2.40614e-07
0.18   0.873   2.04984e-07
0.18   0.882   1.64413e-07
0.18   0.891   1.23144e-07
0.18   0.9   8.67986e-08
0.18   0.909   5.97282e-08
0.18   0.918   4.38345e-08
0.18   0.927   3.47769e-08
0.18   0.936   2.96826e-08
0.18   0.945   2.4446e-08
0.18   0.954   1.89796e-08
0.18   0.963   1.35659e-08
0.18   0.972   8.59685e-09
0.18   0.981   4.42983e-09
0.18   0.99   1.36215e-09
0.18   0.999   -2.6496e-09

0.189   0.702   -2.6496e-09
0.189   0.711   -5.30962e-08
0.189   0.72   -1.42172e-07
0.189   0.729   -2.5156e-07
0.189   0.738   -3.53061e-07
0.189   0.747   -4.22639e-07
0.189   0.756   -4.42973e-07
0.189   0.765   -4.05501e-07
0.189   0.774   -3.26092e-07
0.189   0.783   -2.11022e-07
0.189   0.792   -7.19018e-08
0.189   0.801   7.54129e-08
0.189   0.81   2.11551e-07
0.189   0.819   3.16626e-07
0.189   0.828   3.73346e-07
0.189   0.837   3.69141e-07
0.189   0.846   2.97472e-07
0.189   0.855   2.49811e-07
0.189   0.864   2.13113e-07
0.189   0.873   1.80358e-07
0.189   0.882   1.49097e-07
0.189   0.891   1.19826e-07
0.189   0.9   9.43635e-08
0.189   0.909   7.43496e-08
0.189   0.918   6.0281e-08
0.189   0.927   5.07855e-08
0.189   0.936   4.46075e-08
0.189   0.945   3.69864e-08
0.189   0.954   2.84666e-08
0.189   0.963   1.9856e-08
0.189   0.972   1.1939e-08
0.189   0.981   5.29518e-09
0.189   0.99   -2.6496e-09

0.198   0.711   -2.6496e-09
0.198   0.72   -1.04033e-07
0.198   0.729   -2.49286e-07
0.198   0.738   -3.83953e-07
0.198   0.747   -4.78616e-07
0.198   0.756   -5.1265e-07
0.198   0.765   -4.75868e-07
0.198   0.774   -3.87299e-07
0.198   0.783   -2.55499e-07
0.198   0.792   -9.5792e-08
0.198   0.801   7.14763e-08
0.198   0.81   2.23215e-07
0.198   0.819   3.36805e-07
0.198   0.828   3.93501e-07
0.198   0.837   3.81426e-07
0.198   0.846   2.98079e-07
0.198   0.855   2.42221e-07
0.198   0.864   2.02565e-07
0.198   0.873   1.7192e-07
0.198   0.882   1.46408e-07
0.198   0.891   1.2445e-07
0.198   0.9   1.05731e-07
0.198   0.909   9.03154e-08
0.198   0.918   7.80646e-08
0.198   0.927   6.84557e-08
0.198   0.936   6.11525e-08
0.198   0.945   5.0572e-08
0.198   0.954   3.81572e-08
0.198   0.963   2.5531e-08
0.198   0.972   1.40553e-08
0.198   0.981   4.83284e-09
0.198   0.99   -2.6496e-09

0.207   0.72   -2.6496e-09
0.207   0.729   -1.98466e-07
0.207   0.738   -3.63779e-07
0.207   0.747   -4.81695e-07
0.207   0.756   -5.31544e-07
0.207   0.765   -5.0211e-07
0.207   0.774   -4.13677e-07
0.207   0.783   -2.76387e-07
0.207   0.792   -1.07937e-07
0.207   0.801   6.86628e-08
0.207   0.81   2.2804e-07
0.207   0.819   3.45993e-07
0.207   0.828   4.03119e-07
0.207   0.837   3.88107e-07
0.207   0.846   3.0042e-07
0.207   0.855   2.4218e-07
0.207   0.864   2.02868e-07
0.207   0.873   1.75204e-07
0.207   0.882   1.5452e-07
0.207   0.891   1.38035e-07
0.207   0.9   1.24163e-07
0.207   0.909   1.11971e-07
0.207   0.918   1.0086e-07
0.207   0.927   9.05321e-08
0.207   0.936   8.12169e-08
0.207   0.945   6.61921e-08
0.207   0.954   4.82103e-08
0.207   0.963   3.01568e-08
0.207   0.972   1.39741e-08
0.207   0.981   -2.6496e-09

0.216   0.72   -2.6496e-09
0.216   0.729   -1.33725e-07
0.216   0.738   -3.04715e-07
0.216   0.747   -4.38584e-07
0.216   0.756   -5.03641e-07
0.216   0.765   -4.86152e-07
0.216   0.774   -4.05533e-07
0.216   0.783   -2.72729e-07
0.216   0.792   -1.06475e-07
0.216   0.801   6.9232e-08
0.216   0.81   2.28329e-07
0.216   0.819   3.46273e-07
0.216   0.828   4.03625e-07
0.216   0.837   3.89239e-07
0.216   0.846   3.0277e-07
0.216   0.855   2.46954e-07
0.216   0.864   2.11413e-07
0.216   0.873   1.88687e-07
0.216   0.882   1.73584e-07
0.216   0.891   1.62539e-07
0.216   0.9   1.5309e-07
0.216   0.909   1.43523e-07
0.216   0.918   1.32763e-07
0.216   0.927   1.20472e-07
0.216   0.936   1.07313e-07
0.216   0.945   8.50315e-08
0.216   0.954   5.85261e-08
0.216   0.963   3.30313e-08
0.216   0.972   1.17397e-08
0.216   0.981   -2.6496e-09

0.225   0.729   -2.6496e-09
0.225   0.738   -2.10494e-07
0.225   0.747   -3.60257e-07
0.225   0.756   -4.38822e-07
0.225   0.765   -4.35341e-07
0.225   0.774   -3.6784e-07
0.225   0.783   -2.47553e-07
0.225   0.792   -9.30078e-08
0.225   0.801   7.24578e-08
0.225   0.81   2.23751e-07
0.225   0.819   3.37354e-07
0.225   0.828   3.9452e-07
0.225   0.837   3.84001e-07
0.225   0.846   3.04152e-07
0.225   0.855   2.55666e-07
0.225   0.864   2.27871e-07
0.225   0.873   2.13047e-07
0.225   0.882   2.05608e-07
0.225   0.891   2.01386e-07
0.225   0.9   1.97142e-07
0.225   0.909   1.90342e-07
0.225   0.918   1.79212e-07
0.225   0.927   1.63091e-07
0.225   0.936   1.42956e-07
0.225   0.945   1.08432e-07
0.225   0.954   6.80633e-08
0.225   0.963   3.18334e-08
0.225   0.972   -2.6496e-09

0.234   0.729   -2.6496e-09
0.234   0.738   -1.27078e-07
0.234   0.747   -2.67674e-07
0.234   0.756   -3.51962e-07
0.234   0.765   -3.60807e-07
0.234   0.774   -3.08792e-07
0.234   0.783   -2.06742e-07
0.234   0.792   -7.17143e-08
0.234   0.801   7.5252e-08
0.234   0.81   2.11767e-07
0.234   0.819   3.16877e-07
0.234   0.828   3.73584e-07
0.234   0.837   3.70699e-07
0.234   0.846   3.03991e-07
0.234   0.855   2.68756e-07
0.234   0.864   2.53698e-07
0.234   0.873   2.50912e-07
0.234   0.882   2.54575e-07
0.234   0.891   2.59999e-07
0.234   0.9   2.6308e-07
0.234   0.909   2.60151e-07
0.234   0.918   2.48225e-07
0.234   0.927   2.25715e-07
0.234   0.936   1.93555e-07
0.234   0.945   1.38106e-07
0.234   0.954   7.37316e-08
0.234   0.963   2.63651e-08
0.234   0.972   -2.6496e-09

0.243   0.738   -2.6496e-09
0.243   0.747   -1.67909e-07
0.243   0.756   -2.57063e-07
0.243   0.765   -2.7441e-07
0.243   0.774   -2.37544e-07
0.243   0.783   -1.57239e-07
0.243   0.792   -4.79055e-08
0.243   0.801   7.33306e-08
0.243   0.81   1.88506e-07
0.243   0.819   2.80935e-07
0.243   0.828   3.36943e-07
0.243   0.837   3.46507e-07
0.243   0.846   3.02161e-07
0.243   0.855   2.88019e-07
0.243   0.864   2.92127e-07
0.243   0.873   3.06928e-07
0.243   0.882   3.26743e-07
0.243   0.891   3.46445e-07
0.243   0.9   3.60824e-07
0.243   0.909   3.64463e-07
0.243   0.918   3.52159e-07
0.243   0.927   3.20121e-07
0.243   0.936   2.68208e-07
0.243   0.945   1.77253e-07
0.243   0.954   6.26841e-08
0.243   0.963   -2.6496e-09

0.252   0.738   -2.6496e-09
0.252   0.747   -1.07073e-07
0.252   0.756   -1.72994e-07
0.252   0.765   -1.8692e-07
0.252   0.774   -1.61857e-07
0.252   0.783   -1.05073e-07
0.252   0.792   -2.63438e-08
0.252   0.801   6.26903e-08
0.252   0.81   1.49997e-07
0.252   0.819   2.24793e-07
0.252   0.828   2.78836e-07
0.252   0.837   3.06385e-07
0.252   0.846   2.99753e-07
0.252   0.855   3.1727e-07
0.252   0.864   3.48506e-07
0.252   0.873   3.88022e-07
0.252   0.882   4.31059e-07
0.252   0.891   4.7218e-07
0.252   0.9   5.04686e-07
0.252   0.909   5.20453e-07
0.252   0.918   5.10354e-07
0.252   0.927   4.65788e-07
0.252   0.936   3.82967e-07
0.252   0.945   2.40716e-07
0.252   0.954   -2.6496e-09

0.261   0.513   -2.6496e-09
0.261   0.738   -2.6496e-09
0.261   0.747   -6.19915e-08
0.261   0.756   -9.98887e-08
0.261   0.765   -1.00743e-07
0.261   0.774   -8.52704e-08
0.261   0.783   -5.3674e-08
0.261   0.792   -9.77744e-09
0.261   0.801   4.11423e-08
0.261   0.81   9.37661e-08
0.261   0.819   1.44097e-07
0.261   0.828   1.91023e-07
0.261   0.837   2.38693e-07
0.261   0.846   3.02587e-07
0.261   0.855   3.63907e-07
0.261   0.864   4.30775e-07
0.261   0.873   5.03639e-07
0.261   0.882   5.79554e-07
0.261   0.891   6.52827e-07
0.261   0.9   7.14769e-07
0.261   0.909   7.53336e-07
0.261   0.918   7.53053e-07
0.261   0.927   6.95377e-07
0.261   0.936   5.58674e-07
0.261   0.945   4.03597e-07
0.261   0.954   2.01937e-07
0.261   0.963   -2.6496e-09

0.27   0.513   -2.6496e-09
0.27   0.522   -2.6496e-09
0.27   0.738   -2.6496e-09
0.27   0.747   -3.91109e-08
0.27   0.756   -6.07749e-08
0.27   0.765   -5.84517e-08
0.27   0.774   -4.81314e-08
0.27   0.783   -2.92568e-08
0.27   0.792   -2.90881e-09
0.27   0.801   2.91442e-08
0.27   0.81   6.54765e-08
0.27   0.819   1.06222e-07
0.27   0.828   1.54717e-07
0.27   0.837   2.20068e-07
0.27   0.846   3.2153e-07
0.27   0.855   4.21274e-07
0.27   0.864   5.26319e-07
0.27   0.873   6.38735e-07
0.27   0.882   7.56614e-07
0.27   0.891   8.74007e-07
0.27   0.9   9.802e-07
0.27   0.909   1.05877e-06
0.27   0.918   1.08683e-06
0.27   0.927   1.0351e-06
0.27   0.936   8.69338e-07
0.27   0.945   6.9728e-07
0.27   0.954   4.46292e-07
0.27   0.963   -2.6496e-09
0.27   1.179   -2.6496e-09
0.27   1.188   -2.6496e-09

0.279   0.504   -2.6496e-09
0.279   0.513   2.29423e-09
0.279   0.522   2.122e-09
0.279   0.531   -2.6496e-09
0.279   0.729   -2.6496e-09
0.279   0.738   -1.30985e-08
0.279   0.747   -3.24829e-08
0.279   0.756   -4.37922e-08
0.279   0.765   -4.01456e-08
0.279   0.774   -3.27123e-08
0.279   0.783   -2.03159e-08
0.279   0.792   -2.54079e-09
0.279   0.801   2.08386e-08
0.279   0.81   5.06842e-08
0.279   0.819   8.96513e-08
0.279   0.828   1.43877e-07
0.279   0.837   2.25526e-07
0.279   0.846   3.56573e-07
0.279   0.855   4.92186e-07
0.279   0.864   6.38034e-07
0.279   0.873   7.96939e-07
0.279   0.882   9.68005e-07
0.279   0.891   1.14548e-06
0.279   0.9   1.3171e-06
0.279   0.909   1.46206e-06
0.279   0.918   1.54902e-06
0.279   0.927   1.53515e-06
0.279   0.936   1.36771e-06
0.279   0.945   1.2154e-06
0.279   0.954   9.79081e-07
0.279   0.963   5.58602e-07
0.279   0.972   -2.6496e-09
0.279   1.17   -2.6496e-09
0.279   1.179   7.27472e-05
0.279   1.188   7.9808e-05
0.279   1.197   -2.6496e-09

0.288   0.504   -2.6496e-09
0.288   0.513   7.65742e-09
0.288   0.522   6.75107e-09
0.288   0.531   -2.6496e-09
0.288   0.72   -2.6496e-09
0.288   0.729   -7.46553e-09
0.288   0.738   -1.95112e-08
0.288   0.747   -3.29379e-08
0.288   0.756   -4.04281e-08
0.288   0.765   -3.66075e-08
0.288   0.774   -3.12041e-08
0.288   0.783   -2.23107e-08
0.288   0.792   -8.47206e-09
0.288   0.801   1.17668e-08
0.288   0.81   4.06342e-08
0.288   0.819   8.23451e-08
0.288   0.828   1.44969e-07
0.288   0.837   2.43276e-07
0.288   0.846   4.03001e-07
0.288   0.855   5.74879e-07
0.288   0.864   7.65233e-07
0.288   0.873   9.7863e-07
0.288   0.882   1.21629e-06
0.288   0.891   1.47405e-06
0.288   0.9   1.73959e-06
0.288   0.909   1.98875e-06
0.288   0.918   2.18134e-06
0.288   0.927   2.25745e-06
0.288   0.936   2.13635e-06
0.288   0.945   2.07116e-06
0.288   0.954   1.90034e-06
0.288   0.963   1.37189e-06
0.288   0.972   -2.6496e-09
0.288   1.17   -2.6496e-09
0.288   1.179   0.000215952
0.288   1.188   0.000238303
0.288   1.197   -2.6496e-09

0.297   0.495   -2.6496e-09
0.297   0.504   2.10519e-08
0.297   0.513   2.35954e-08
0.297   0.522   1.89979e-08
0.297   0.531   1.00666e-08
0.297   0.54   -2.6496e-09
0.297   0.72   -2.6496e-09
0.297   0.729   -1.01229e-08
0.297   0.738   -2.39469e-08
0.297   0.747   -3.83235e-08
0.297   0.756   -4.71402e-08
0.297   0.765   -4.46655e-08
0.297   0.774   -4.17215e-08
0.297   0.783   -3.53534e-08
0.297   0.792   -2.3121e-08
0.297   0.801   -2.71488e-09
0.297   0.81   2.88555e-08
0.297   0.819   7.66503e-08
0.297   0.828   1.50031e-07
0.297   0.837   2.66153e-07
0.297   0.846   4.55303e-07
0.297   0.855   6.64812e-07
0.297   0.864   9.0362e-07
0.297   0.873   1.17984e-06
0.297   0.882   1.49887e-06
0.297   0.891   1.86077e-06
0.297   0.9   2.25627e-06
0.297   0.909   2.66098e-06
0.297   0.918   3.02771e-06
0.297   0.927   3.27792e-06
0.297   0.936   3.2949e-06
0.297   0.945   3.46474e-06
0.297   0.954   3.57578e-06
0.297   0.963   3.31492e-06
0.297   0.972   2.25082e-06
0.297   0.981   -2.6496e-09
0.297   1.161   -2.6496e-09
0.297   1.17   0.000322522
0.297   1.179   0.000566922
0.297   1.188   0.000633019
0.297   1.197   0.000395963
0.297   1.206   -2.6496e-09

0.306   0.495   -2.6496e-09
0.306   0.504   5.58491e-08
0.306   0.513   5.28711e-08
0.306   0.522   4.05676e-08
0.306   0.531   2.39122e-08
0.306   0.54   -2.6496e-09
0.306   0.711   -2.6496e-09
0.306   0.72   1.08214e-09
0.306   0.729   -8.7702e-09
0.306   0.738   -2.70988e-08
0.306   0.747   -4.80985e-08
0.306   0.756   -6.37043e-08
0.306   0.765   -6.54104e-08
0.306   0.774   -6.70752e-08
0.306   0.783   -6.39308e-08
0.306   0.792   -5.22679e-08
0.306   0.801   -2.91035e-08
0.306   0.81   8.74546e-09
0.306   0.819   6.63358e-08
0.306   0.828   1.53392e-07
0.306   0.837   2.88804e-07
0.306   0.846   5.07611e-07
0.306   0.855   7.55185e-07
0.306   0.864   1.04502e-06
0.306   0.873   1.391e-06
0.306   0.882   1.80563e-06
0.306   0.891   2.29714e-06
0.306   0.9   2.86468e-06
0.306   0.909   3.49019e-06
0.306   0.918   4.12606e-06
0.306   0.927   4.67826e-06
0.306   0.936   4.98814e-06
0.306   0.945   5.64015e-06
0.306   0.954   6.3693e-06
0.306   0.963   6.75292e-06
0.306   0.972   6.15807e-06
0.306   0.981   3.87753e-06
0.306   0.99   -2.6496e-09
0.306   1.161   -2.6496e-09
0.306   1.17   0.00074432
0.306   1.179   0.00113338
0.306   1.188   0.00126599
0.306   1.197   0.000910236
0.306   1.206   -2.6496e-09

0.315   0.486   -2.6496e-09
0.315   0.495   9.99024e-08
0.315   0.504   1.36837e-07
0.315   0.513   1.05357e-07
0.315   0.522   7.71434e-08
0.315   0.531   5.12943e-08
0.315   0.54   2.48777e-08
0.315   0.549   -2.6496e-09
0.315   0.711   -2.6496e-09
0.315   0.72   1.30657e-08
0.315   0.729   1.32661e-09
0.315   0.738   -2.67519e-08
0.315   0.747   -6.17985e-08
0.315   0.756   -9.22225e-08
0.315   0.765   -1.04089e-07
0.315   0.774   -1.15585e-07
0.315   0.783   -1.18514e-07
0.315   0.792   -1.07214e-07
0.315   0.801   -7.81374e-08
0.315   0.81   -2.87138e-08
0.315   0.819   4.47006e-08
0.315   0.828   1.50353e-07
0.315   0.837   3.07061e-07
0.315   0.846   5.53856e-07
0.315   0.855   8.37082e-07
0.315   0.864   1.17701e-06
0.315   0.873   1.59575e-06
0.315   0.882   2.11626e-06
0.315   0.891   2.76023e-06
0.315   0.9   3.54326e-06
0.315   0.909   4.46519e-06
0.315   0.918   5.49262e-06
0.315   0.927   6.53018e-06
0.315   0.936   7.38015e-06
0.315   0.945   8.91537e-06
0.315   0.954   1.08375e-05
0.315   0.963   1.25786e-05
0.315   0.972   1.3036e-05
0.315   0.981   1.01612e-05
0.315   0.99   -2.6496e-09
0.315   1.152   -2.6496e-09
0.315   1.161   0.000864258
0.315   1.17   0.0015702
0.315   1.179   0.00203061
0.315   1.188   0.00225754
0.315   1.197   0.00188567
0.315   1.206   0.00100118
0.315   1.215   -2.6496e-09

0.324   0.477   -2.6496e-09
0.324   0.486   1.39923e-07
0.324   0.495   2.40169e-07
0.324   0.504   2.55278e-07
0.324   0.513   1.82247e-07
0.324   0.522   1.31614e-07
0.324   0.531   9.27151e-08
0.324   0.54   5.47499e-08
0.324   0.549   -2.6496e-09
0.324   0.702   -2.6496e-09
0.324   0.711   3.83678e-08
0.324   0.72   4.94551e-08
0.324   0.729   2.77223e-08
0.324   0.738   -1.86198e-08
0.324   0.747   -7.82339e-08
0.324   0.756   -1.36482e-07
0.324   0.765   -1.71608e-07
0.324   0.774   -2.0428e-07
0.324   0.783   -2.19744e-07
0.324   0.792   -2.09262e-07
0.324   0.801   -1.68892e-07
0.324   0.81   -9.80181e-08
0.324   0.819   3.05424e-09
0.324   0.828   1.37388e-07
0.324   0.837   3.1922e-07
0.324   0.846   5.88447e-07
0.324   0.855   8.99719e-07
0.324   0.864   1.28284e-06
0.324   0.873   1.77011e-06
0.324   0.882   2.3981e-06
0.324   0.891   3.20774e-06
0.324   0.9   4.24143e-06
0.324   0.909   5.53441e-06
0.324   0.918   7.09477e-06
0.324   0.927   8.86178e-06
0.324   0.936   1.0627e-05
0.324   0.945   1.36641e-05
0.324   0.954   1.77482e-05
0.324   0.963   2.23127e-05
0.324   0.972   2.59666e-05
0.324   0.981   2.58517e-05
0.324   0.99   1.75441e-05
0.324   0.999   -2.6496e-09
0.324   1.143   -2.6496e-09
0.324   1.152   0.000956721
0.324   1.161   0.00194352
0.324   1.17   0.00274459
0.324   1.179   0.00329451
0.324   1.188   0.00361643
0.324   1.197   0.00318042
0.324   1.206   0.00201639
0.324   1.215   -2.6496e-09

0.333   0.477   -2.6496e-09
0.333   0.486   2.87864e-07
0.333   0.495   4.11231e-07
0.333   0.504   4.04101e-07
0.333   0.513   2.84599e-07
0.333   0.522   2.08916e-07
0.333   0.531   1.57551e-07
0.333   0.54   1.15785e-07
0.333   0.549   6.82089e-08
0.333   0.558   -2.6496e-09
0.333   0.702   -2.6496e-09
0.333   0.711   1.02845e-07
0.333   0.72   1.17154e-07
0.333   0.729   7.78806e-08
0.333   0.738   3.35284e-09
0.333   0.747   -9.36459e-08
0.333   0.756   -1.99696e-07
0.333   0.765   -2.88522e-07
0.333   0.774   -3.66062e-07
0.333   0.783   -4.07025e-07
0.333   0.792   -3.98439e-07
0.333   0.801   -3.36348e-07
0.333   0.81   -2.24332e-07
0.333   0.819   -7.10181e-08
0.333   0.828   1.14505e-07
0.333   0.837   3.31301e-07
0.333   0.846   6.07314e-07
0.333   0.855   9.30754e-07
0.333   0.864   1.3419e-06
0.333   0.873   1.88294e-06
0.333   0.882   2.60556e-06
0.333   0.891   3.57468e-06
0.333   0.9   4.87005e-06
0.333   0.909   6.58382e-06
